2.8	O cameră cu câteva calculatoare și imagini pe perete.	Un birou cu trei monitoare de calculatoare și alte echipamente pe un birou.
1.0	O fotografie alb-negru a unei vaci plimbându-se pe sub un copac într-un câmp.	Un câine alb-negru uitându-se la aparatul foto.
4.2	Un AreoMexico Jet Liner argintiu stând pe pistă.	Un avion argintiu aeromexico este pe o pistă de decolare.
3.4	un bărbat pe o motocicletă de teren sărind foarte sus.	Un bărbat pe o motocicletă sărind cu cerul în spatele lui.
4.2	Doi oameni navigând pe o barcă mică cu pânze albe.	Cuplu navigând într-o barcă cu pânze mici.
0.8	Un avion alb este parcat pe ciment.	O motocicletă albastră este parcată pe trotuar.
0.8	Trei vaci care pasc pe un câmp.	Câteva oi păscând într-un câmp.
4.8	Bărbatul stă la o masă dezordonată și folosește un laptop.	Un bărbat stă uitându-se la un laptop pe o masă dezordonată.
3.0	O masă cu lumânări, vin și un ceainic.	O masă de lemn este aranjată cu lumânări, vin și un castron de plastic violet.
3.2	Doi oameni vâslind la o canoe roșie sunt reflectați în apa liniștită.	Două persoane într-o canoe roșie pe un lac limpede.
3.8	O femeie îmbrăcată sumar stă lângă o mașină.	O femeie îmbrăcată sumar stând lângă un vehicul mic roșu.
2.2	Autobuz roșu cu etaj luând pasageri.	Autobuz roșu cu etaj cu capota sus.
0.0	O statuie a lui Buddha ținând o lumânare stă pe o masă.	Un bărbat pescuind pe o barcă mică în timp ce se află pe un lac.
2.0	Trei persoane stând la o masă zâmbind la aparatul foto.	Două femei bătrâne stau la o masă cu un bărbat.
2.8	Un tren multicolor pe o cale ferată.	Un tren aproape tot negru pe o cale ferată.
2.2	Un autobuz alb-roșu mergând pe stradă.	Autobuzul roșu este pe stradă.
3.2	Un avion roș-albastru zburând cu trenul de aterizare coborât.	Un avion de luptă din Al Doilea Război Mondial cu trenul de aterizare coborât.
3.0	O barcă mică coborând pe un pârâu.	o barcă mișcându-se într-un râu.
3.0	Patru femei și doi bărbați stau la o masă lungă într-un restaurant.	Un grup de oameni stau la o masă într-un restaurant italian.
0.0	Două capre stând intr-un câmp lângă un copac.	O barcă mare trăgând o barcă mică albă.
3.0	O fotografie alb-negru a unei camere de zi cu o fereastră mare, o canapea și un scaun.	O scenă alb-neagră a unei camere bine mobilate, cu vedere spre o pădure.
3.6	Un prim-plan al unui cal maro cu un căpăstru albastru.	Un prim-plan al unui cal purtând un căpăstru albastru.
2.6	O pasăre neagră mare stă în apă.	Păsările înoată în apă.
3.4	Un prim-plan al unei pisici pe o canapea crem.	O pisică siameză sprijinită pe o canapea albă.
2.25	O persoană sare cu bicicleta și efectuează un truc.	O persoană mergând cu o motociletă de teren în aer liber.
4.0	Un autobuz școlar galben este parcat într-o zonă rurală.	Un autobuz școlar galben parcat pe un câmp.
3.2	Un câine pug stă pe un scaun galben lângă un tomberon verde.	Un bulldog așezat pe un scaun galben lângă un recipient mare de deșeuri.
0.0	Femeia stă pe motocicleta roșie.	Oaia albă stă pe dealul verde.
4.2	O oaie stând pe o masă la licitație.	Oaia lânoasă la casa de licitații.
0.0	Un prim-plan al unei locomotive negre.	Prim-plan al unei oi albe cu un cap negru.
4.0	O pisică alb-portocalie adormită pe un scaun din piele.	O pisică alb-portocalie stând pe o pătură într-un scaun din piele neagră.
3.0	un tren merge pe șinele sale.	Trenul vine pe calea ferată între două rânduri de copaci.
3.8	Vaca alb-neagră stând pe câmpul ierbos.	O vacă alb-neagră cu coarne stând pe un câmp.
4.0	Un autobuz roșu United cu etaj pe o stradă a orașului.	Un autobuz cu etaj merge pe o stradă a orașului.
2.6	Televizorul și biroul camerei de hotel cu iluminare la lampă.	Un televizor și un laptop sunt pornite în camera de hotel.
2.8	Un bărbat mergând cu o bicicletă mică.	Un bărbat se ridică pe o roată pe o bicicletă.
0.4	O femeie purtând o rochie bleumarin taie un tort pe o masă albă.	O persoană purtând cască stă pe bicicletă într-o zi însorită.
4.0	Un tren negru se deplasează pe căile ferate.	Un tren mergând pe căile ferate.
1.0	O pictură în prim-plan a unei motociclete albe cu violet.	o pictură în prim-plan a unui birou cu un calculator și hârtii pe el.
3.8	O fată tânără călărind un cal maro.	O femeie călărește un cal maro.
0.0	Două femei în bucătărie privind un obiect.	Trei bărbați în costume stând la o masă.
2.2	Două femei pozându-se cu un bebeluș.	O femeie pozează cu un bebeluș.
2.8	Un grup de oameni stând în jurul unei mese cu mâncare.	Patru oameni stau într-o sufragerie cu gustări.
4.0	O motocicletă albastră este parcată pe trotuar.	Un moped albastru parcat pe trotuar.
4.8	Un autobuz roșu cu etaj pe o stradă a orașului.	Un autobuz roșu cu etaj mergând pe o stradă.
2.4	Două trenuri în interiorul unei gări.	Trenul stă în gară.
2.2	Un bărbat călărind un cal alb.	O femeie cu un cal alb.
2.2	Un bărbat și două femei zâmbind la aparatul foto în timp ce stau pe o canapea albastră.	Un bărbat și o femeie zâmbind la aparatul foto în timp ce stau într-o bucătărie.
3.4	O navă de croazieră mare în port cu copaci în spate.	O navă de croazieră acostată pe o coastă.
3.8	Două vaci traversând o intersecție rutieră.	Două vaci traversează o stradă pavată.
4.0	Câteva vaci păscând pe mijlocul unui drum.	Cinci vaci păscând pe un petic de iarbă între două drumuri.
4.2	O vacă neagră și o vacă maro stau într-o câmpie în fața unui copac dezrădăcinat.	O vacă neagră și o vacă maro stând în fața unei mici dumbrăvi de copaci într-un câmp.
3.6	Autobuz roșu cu etaj mergând pe stradă.	Un autobuz cu etaj pe o stradă a orașului.
1.2	Vacă cafenie cu urechi etichetate pe un câmp ierbos.	Persoană într-un câmp ierbos îngrijind oi.
1.2	Un prim-plan a părții din față a unei motociclete albe cu violet.	Prim-plan al părții din spate a unei mașini de sport roșie.
4.6	Două femei cumpărând de la un magazin de haine.	Două femei într-un magazin de haine.
4.6	Un grup de oameni stând la o masă de restaurant.	Grup de oameni stând la o masa dintr-un restaurantului.
0.0	Un prim-plan al unui cap de cal maro.	Un prim-plan al unui autobuz școlar galben.
0.0	O persoană cu o șapcă roșie stând lângă o grindă de susținere din cărămidă.	Un cal maro stă pe iarbă și tufe.
2.6	Un mânz merge pe lângă mama sa într-un câmp ierbos.	Prim-plan al uniui cal tânăr plimbându-se pe lângă un cal mai mare.
3.8	O femeie stând lângă o vacă maro.	O femeie cu ochelari stă lângă o vacă pe un câmp.
3.6	Un câine aruncă o privire din spatele unui camion.	Un câine aruncă o privire din spatele unei dubițe.
3.8	Femeie îmbrăcată în rochie albastră tăind mâncare.	O femeie în rochie albastră taie un tort.
3.6	Pisica alb-neagră se uită în sus spre aparatul foto.	O pisică albă cu negru și gri privind la aparatul foto.
3.2	Două fete brunete stau pe o motocicletă roșie cu galben cu o mașină lângă ele.	Un cuplu pozând pe o motocicletă galbenă cu roșu.
3.6	O mică pisică albă stând într-o chiuvetă.	Pisica gri cu ală stând în chiuveta din baie.
3.6	Un bărbat pe bancheta din spate a unei biciclete tandem roșii.	Un bărbat este singur pe spatele unei biciclete tandem.
4.0	Un calculator pe un birou.	Un calculator funcționând pe un birou.
1.6	Un copil mic zâmbind la aparatul foto.	Un copil mic stă pe un perete de ciment lângă o floare albă.
2.4	O pasăre mică plutind în apă.	O rață plutind în apă.
3.8	Un autobuz alb cu cuvântul Julia este aproape de apă și o navă mare.	Un autobuz alb cu apă și o barjă în fundal
2.6	Tren vechi alb-albastru pe șine.	Un tren albastru într-o zonă muntoasă.
4.0	Barcă galbenă pe o plajă.	O barcă galbenă pe țărm.
3.4	O bucătarie cu hârtii așezate pe masa cu fața albastră de masă.	O bucătărie mică și o masă dezordonată cu o față de masă albastră.
3.8	Tren într-o gară.	Trenuri în interiorul unei stații acoperite.
4.0	O pisică cenușie stă pe bordura ferestrei privind aparatul foto.	Pisica stă pe pragul ferestrei privind aparatul foto.
0.0	Bărbat cântând la chitară în timp ce stă jos.	Autobuz alb-roșu mergând pe drum.
4.2	Autobuz roșu cu etaj, mergând pe o stradă.	Un autobuz cu etaj pe o stradă a orașului.
4.6	Trei vaci pasc intr-un câmp ierbos.	Trei vaci păscând într-un câmp.
2.25	Trenul maro stă pe șinele de cale ferată.	Trenul alb stă pe șine.
0.4	O vacă alb-neagră cu coarne stând pe un câmp.	O fotografie alb-negru a unei pisici stând pe o canapea.
1.6	O fată mică blondă într-o rochie albastră stă pe o masă lângă mama ei.	O fată tânără blondă purtând o cască stă cu o bicicletă roșie în spatele ei.
2.6	Un grup de oameni stând la o masă de restaurant.	Un grup de oameni stând în jurul unei mese pe o verandă.
0.4	O vacă alb-neagră într-un țarc cu fân.	O pisică alb-neagră stă pe pământ.
3.2	Un autobuz roșu cu etaj.	Partea din față și partea stângă a unui autobuz roșu cu etaj.
3.2	O vedere de aproape a unui cap de cal.	O vedere laterală a unui cap de cal.
3.2	O navă din lemn demodată în ocean.	Un iaht de lemn pe ocean.
4.4	O oaie stând într-o zonă muntoasă.	O oaie mare stând pe un deal.
4.8	Un avion alb pe pista de decolare.	Un avion alb este pe o pistă de decolare.
4.4	Un cățel cafeniu fiind mângâiat.	Un cățeluș cafeniu ținut și mângâiat.
3.8	Sală de mese elegantă cu mobilier din lemn.	O sală de mese elegantă roz cu mobilier din lemn.
2.0	O femeie stând întinsă peste doi bărbați ce stau pe o canapea.	Doi bărbați în pantaloni scurți stau pe o canapea.
3.6	două motociclete pe o pistă de pământ.	Doi motocicliști de teren mergând pe dealul de pământ.
2.2	Pisica alb-neagră se uită în sus spre aparatul foto.	Un câine alb-negru privind aparatul foto.
5.0	O pisică gri cu ochii verzi privește aparatul foto.	O pisică cenușie cu ochii verzi uitându-se în aparatul foto.
0.2	Doi miei stau pe un deal ierbos.	Doi motocicliști de teren mergând pe dealul de pământ.
3.0	Un bărbat în alb cu o sticlă de vin și o femeie în helancă roșie cu o vestă albă.	Un bărbat și o femeie pozând pe un câmp cu o sticlă de vin.
1.8	O vacă stă singură în frigul curții.	o vacă alb-neagră stând pe câmp.
3.6	Un autobuz cu etaj merge pe o stradă.	Un autobuz roșu cu etaj mergând pe o stradă.
1.8	Pisică alb-neagră mare sprijinindu-se pe un pervaz.	O pisică mică albă stând într-o chiuvetă.
4.2	Băiat hrănind o oaie.	Un băiat hrănind o oaie cu fân.
0.0	O fată într-un desktop negru ține o cutie deschisă de fulgi de porumb și o cutie de lapte.	O fată purtând pantaloni scurți negri și cizme stă lângă o motocicletă albastră.
0.8	un prim-plan al unui cactus mic într-un ghiveci.	un prim-plan al unei femei ținând un cățeluș alb.
4.0	Oaia albă stă pe dealul verde.	O oaie stă pe marginea unui deal.
0.0	O pasăre alb-neagră pe un corp de apă cu iarbă în fundal.	Un autobuz este pe o șosea cu o roată carusel în fundal.
0.0	O bicicletă din lemn cu o prelată.	Un grup de oameni bătrâni stând în jurul unei mese.
4.5	O fotografie alb-negru a unui gard din lemn dărăpănată.	O fotografie alb-negru a unui gard vechi din lemn lângă o stradă murdară.
2.6	Doi cai maro stând într-o pajiște verde.	Un cal maro stă în iarbă înaltă.
1.6	Doi bărbați purtând căști pentru biciclete.	Doi bărbați stau cu bicicletele în afara unui magazin.
3.4	Un bărbat jucându-se un joc video într-un magazin.	Bărbat jucându-se un joc într-un magazin.
3.6	Un grup de oameni stând în jurul unei mese pe o verandă.	Un grup de oameni stând în jurul unei mese cu mâncare pe ea.
0.0	O tânără purtând o cască de bicicletă cu o bicicletă în fundal.	O femeie ține un câine mic cu o lesă având scaune în fundal.
5.0	partea din spate a unui indicator rutier de oprire cu multe stickere pe el.	Spatele indicatorului rutirer de oprire este împodobit cu stickere.
4.0	O bicicletă este parcată în afara unei librării.	O bicicletă verde parcată în afara unei librării.
4.4	un autobuz turistic maroniu cu etaj dublu pe o stradă cu o roată carusel în spatele lui.	Un autobuz cu două etaje deplasându-se în fața unei roți de feribot.
0.6	Un scaun alb-negru așezat în fața unui perete de cărămidă și o fereastră cu o plantă de bambus într-o vază.	O oaie cu cap negru acoperită cu lână albă groasă stă într-o pășune cu alte oi.
3.6	Un bărbat într-o uniformă neagră pe un cal alb.	Un bărbat în smoching pe un cal alb.
4.0	Două femei stau într-o sufragerie cu un câine negru.	Două femei stând în picioare într-o sufragerie cu un câine negru privind spre cameră.
3.2	Doi oameni vâslind la o canoe roșie sunt reflectați în apa liniștită.	Doi oameni vâslind într-o canoe roșie cu copaci în fundal.
4.0	O vedere în prim-plan al farurilor unei mașini albastre de modă veche.	Prim-plan al farurilor unei mașini albastre.
2.4	Mașini mergând pe lângă un model de clădire.	Vehicule conducând în faţa unei clădiri ornamentate.
2.6	Un avion albastru cu portocaliu zburând cu trenul de aterizare coborât.	Un avion roș-albastru zburând cu trenul de aterizare coborât.
4.0	O pisică alb-neagră întinsă pe o pătură.	O pisică alb-neagră doarme pe o pătură violet.
0.2	O clădire cu un indicator temporar la intrarea din parcare.	Drum cu imaginea din spate a farurilor din spate ale unui autobuz.
3.4	Un grup de oameni stând în jurul unei mese cu mâncare.	Un grup de oameni stând în jurul unei mese pe o verandă.
3.2	Un bărbat și femei stând pe o canapea ținând un bebeluș mic.	o femeie așezată pe o canapea ținând un bebeluș.
3.0	O pisică alb-neagră întinsă pe o pătură.	O pisică alb-neagră dormind pe o parte pe o pătură mov.
1.8	O fotografie alb-negru a unei canapele cu două locuri.	O fotografie alb-negru a unei biciclete.
4.2	O sufragerie cu o masă în fundal.	Vedere a unei sufragerii cu o sală de mese în fundal.
4.25	Un tren roșu cu gri trece printr-un tunel.	Un tren roșu cu gri străbate un tunel printre copaci.
4.2	Autobuz roșu cu etaj cu capotă deschisă.	Un autobuz vechi cu etaj Red London cu capota ridicată.
1.8	Un bărbat călărind un cal alb.	O femeie conducând un cal alb.
3.8	Vedere a unei sufragerii cu o sală de mese în fundal.	O sufragerie cu canapele mari și o masă în fundal.
0.8	Un pisoi portocaliu așezat pe o canapea de piele.	Cuplu tânăr stând pe o canapea neagră.
3.0	O persoană purtând o cască de bicicletă vorbește pe un telefon mobil.	O persoană purtând o cască merge cu o bicicletă pe lângă o clădire albă.
3.6	Un tren de metrou intrând în gară.	Un tren alb intrând într-o gară.
3.8	O bicicletă este parcată langă un magazin.	O bicicletă verde parcată în afara unei librării.
0.0	Doi bărbați stând pe plajă.	Două femei stând în fața unui autobuz turistic.
